"","SRR5936019","SRR5983275","SRR5935904","SRR5947869","ERR209354","ERR209846","SRR5936132","SRR5946867","SRR5947048","SRR5946673","SRR5947041","SRR5983326","SRR5946730","SRR5946974","SRR5946967","SRR5936167","SRR5947080","SRR5983476","SRR5946617","SRR5946696","SRR5946815","ERR209373","SRR5935740","ERR210558","SRR5983299","SRR5935924","ERR209415","SRR5946776","SRR5946685","SRR5936030","SRR5946746","SRR5983411","SRR5946790","SRR5946868","SRR5935897","SRR5983271","ERR209442","SRR5935792","SRR5983459","SRR5935808","ERR209070","SRR5936126","SRR5935963","SRR5935749","SRR5946747","ERR209648","SRR5946931","ERR209726","SRR5935997","ERR209811","ERR209706","SRR5946969","SRR5947019","SRR5935938","ERR209953","SRR5936076","SRR5946866","SRR5983284","SRR5946708","ERR210536","ERR210367","SRR5935850","SRR5946644","SRR5935866","SRR5947032","SRR5935805","SRR5936095","ERR209336","SRR5946733","SRR5946963","SRR5946958","SRR5936136","SRR5936208","SRR5947851","ERR209799","SRR5946847","SRR5936056","ERR210578","ERR209248","SRR5935865","ERR209343","SRR5947069","SRR5935816","SRR5935996","SRR5947049","SRR5936052","ERR210568","ERR209520","SRR5947003","SRR5946817","SRR5946671","SRR5983268","ERR209310","SRR5936130","ERR209375","SRR5935772","SRR5935929","SRR5983412","SRR5935915","SRR5947072","SRR5946628","ERR209731","ERR209700","SRR5936186","ERR209380","ERR209470","SRR5935894","SRR5947053","SRR5935773","SRR5946666","SRR5946954","ERR209854","SRR5946881","SRR5936207","SRR5946716","SRR5936128","ERR209088","SRR5983386","SRR5983372","SRR5936100","SRR5983265","SRR5935769","SRR5936038","SRR5935778","ERR209812","SRR5946846","SRR5936025","SRR5935793","SRR5947104","ERR209378","SRR5935764","SRR5946861","SRR5936043","ERR209225","ERR209083","SRR5946779","SRR5935760","SRR5936112","SRR5935984","SRR5947834","SRR5936037","ERR209674","SRR5936014","ERR209679","ERR210549","SRR5935823","SRR5983331","SRR5946774","SRR5935931","ERR210594","SRR5983480","SRR5935780","SRR5983470","SRR5935765","SRR5935891","SRR5936222","ERR209740","SRR5946857","SRR5946920","SRR5935995","SRR5936160","SRR5946652","SRR5946894","ERR209810","SRR5983472","ERR210092","SRR5936168","ERR210563","SRR5983379","SRR5947042","ERR209371","SRR5983357","ERR209441","SRR5935794","SRR5936143","SRR5947056","SRR5983428","SRR5946780","SRR5946675","ERR210519","ERR209312","ERR209431","SRR5947085","SRR5936105","SRR5946915","ERR209487","SRR5935827","SRR5946909","SRR5946701","SRR5946828","SRR5946966","SRR5947036","ERR209084","SRR5947813","SRR5946952","SRR5946659","SRR5946921","SRR5935802","SRR5936199","SRR5946937","ERR209891","SRR5946788","SRR5983272","ERR209813","SRR5946749","SRR5946911","ERR209118","SRR5946731","SRR5946874","SRR5935892","SRR5936159","SRR5936016","SRR5983446","SRR5946968","SRR5946943","SRR5983405","SRR5936146","ERR210202","SRR5946808","SRR5947836","SRR5936190","SRR5946735","SRR5947024","SRR5946821","ERR209720","SRR5935810","SRR5946748","SRR5946712","SRR5946760","SRR5935966","SRR5946627","SRR5946822","ERR209298","SRR5946670","SRR5946777","SRR5946987","SRR5946996","ERR209722","SRR5983462","ERR209782","SRR5936231","SRR5946681","SRR5946988","SRR5946772","ERR209692","SRR5947821","SRR5947031","SRR5936020","ERR210592","ERR209448","SRR5983400","SRR5935795","SRR5946754","SRR5936173","SRR5936062","SRR5983450","SRR5935875","SRR5946895","SRR5946834","SRR5936065","SRR5946684","ERR209247","SRR5936156","SRR5946609","ERR209296","SRR5983393","ERR209936","SRR5935820","SRR5935831","SRR5946989","SRR5935767","SRR5935774","SRR5947081","ERR209246","ERR209376","SRR5983346","SRR5983469","ERR209299","SRR5936097","SRR5935798","ERR210695","SRR5946993","ERR209379","SRR5946650","SRR5983401","SRR5946711","SRR5946870","SRR5935900","SRR5947025","ERR210366","SRR5946672","SRR5946632","SRR5946925","ERR210523","SRR5936096","SRR5983335","SRR5947022","SRR5935912","SRR5946640","SRR5947001","ERR209707","SRR5947044","SRR5936138","SRR5947094","ERR209521","ERR209711","SRR5946942","SRR5983360","SRR5947004","SRR5936041","SRR5936219","SRR5935903","SRR5935770"
"GGB3717_SGB5040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anaerotruncus_rubiinfantis",0,0,0,0,0,0,0.00038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067,0.00759,0,0.01323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513,0.00046,0,0,0,0,0,0,0,0.28569,0,0,0,0.00272,0,0,0,0,0,0,0,0,0.00478,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456,0,0,0,0,0,0,0,0,0.0033,0,0,0,0,0,0,0,0.00769,0,0,0,0,0,0,0,0.01902,0.00108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108,0,0,0,0,0.01842,0,0,0,0,0,0,0,0,0,0.00132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158,0,0,0,0,0.00078,0,0,0,0,0,0.00929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109,0,0,0,0,0,0
"Megamonas_funiformis",0,0.81213,0,0,0,2.04375,0,0.65912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03806,0.99684,0,0,0,0,0,0,0,0.40543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37216,0,0,0,0,0,0,0,0,0,0.0286,0.46431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058,0,0,0,0,0,0,0.011,0,0,0,0,0,0,0.00523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53366,0,0,0,0,0.03001,0,0,0,0.00178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88877,0,0,0,0,0.35079,0,0,1.31176,0,0,0,0,0,0,0,0,0,0,0.27167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bifidobacterium_pseudocatenulatum",0,0,0,0,0,0,0,0,0,0,0,0,0.10611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07668,0,0,0,0.09065,0,0,0,0,0,0,0,0,0,0,0.95331,0,0,0,0,0.0177,0,0.01522,0,0,0,0.05426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97771,0,0,0,0,0,0,0,0,0,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33538,0,0,0.68796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404,0,0.00127,1.85768,0,0,0.27866,0,0,0,0,0,0,0,0,0,0.02988,0,0,0,0,0,0.00831,0,0,0,0,0,0,0,0,5.83108,0,0,0,0,0,0,0.08927,0,0,0,0,0,0,0,0,0,0.0183,0,0,0,0,0,0.20419,0,0,0,0,0.73318,0,0,0,0.64161,0,0,0,0.24681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30652,0,0,0,0.00606,0,0,0,0,0,0,0,0,0,0,0,0,0.01151,0,0,0,0.12529,0,0,0,0,0,0.00043,0,0.02043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1146,0,0,0,0.02301,0,0,0,0,0,0,0,0.00089,0,0,0,0,0,0,0,0.01628,0,0,0,0,0.14184,0,0,0,0,0,0,0
"Dakarella_massiliensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10857,0,0,0,0,0,0,0,0,0,0,0,0.22205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6207,0,0,0,0,0,0.05131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94146,0,0,0,0,0,0,0,0.73125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13815,0,0,0,0,0,0,0
"GGB3001_SGB3992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079,0.10184,0,0.98885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evtepia_gabavorous",0,0,0.00331,0,0,0.05456,0.00924,0.00455,0,0,0,0.00046,0.00323,0,0,0,0,0.06745,0,0.14392,0.1598,0,0.12487,0,0.01426,0.00389,0,0,0.00869,0,0,0,0,0,0,0,0,0.08053,0,0,0,0.0127,0,0,0.00596,0.08039,0.00467,0.26381,0,0.02716,0.12689,0,0,0,0,0,0,0,0.0402,0,0,0.02465,0,0,0.08631,0,0,0,0,0,0.00381,0,0,0.01028,0.33627,0,0,0.35891,0,0,0,0.07705,0,0,0,0,0,0,0,0,0.00041,0,0,0.08831,0,0.05706,0,0,0,0,0,0.48846,0,0,0,0,0,0,0,0,0,0.04052,0.0532,0,0.00322,0,0,0.00932,0,0,0.03516,0.02137,0,0,0.00727,0.11959,0.00417,0,0,0,0,0,0,0,0,0.00362,0,0,0.07603,0.05928,0,0.0297,0,0,0,0,0,0,0.09366,0,0,0,0,0,0,0,0,0.00631,0,0,0,0.03819,0,0.04911,0,0,0,0,0,0,0,0,0,0,0.00644,0,0,0,0,0,0,0,0,0.09306,0,0,0,0,0,0,0,0,0,0.10363,0,0,0,0.05119,0,0.02262,0.11265,0.01522,0,0,0,0.07041,0,0,0,0,0,0,0,0,0.03845,0.04862,0,0,0,0,0,0,0.01422,0,0.03191,0,0.00596,0.28915,0,0.02136,0,0,0,0,0,0,0,0.0072,0.00044,0,0,0.01224,0,0.04501,0,0.09517,0,0.00596,0,0,0.02579,0,0.00287,0,0,0.16571,0,0.06202,0,0,0,0,0,0.0025,0,0,0,0.0453,0,0,0,0,0.07788,0,0,0,0,0,0.00449,0.02659,0,0,0,0,0,0,0.24387,0,0,0,0,0.10234,0,0,0,0.02178,0,0.01818,0.07199,0,0.13929,0,0,0,0,0.16176,0.05738,0,0.0788,0,0,0,0
"GGB9533_SGB14936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05032,0,0.00045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Holdemania_sp_1001095H_141210_F2",0,0,0,0,0,0.01023,0,0,0,0,0,0,0,0,0,0,0.03356,0,0,0,0.01471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03568,0,0.02432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0,0,0,0,0,0,0.20112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05745,0,0,0,0,0,0,0.00026,0,0,0,0,0,0,0,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00751,0.06521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00658,0,0,0,0,0,0,0,0,0.00088,0,0,0,0,0,0.01902,0,0,0,0,0,0,0.00433,0,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0
"GGB79916_SGB4587",0,0,0,0,0,0,0,0.18703,0,0,0,0,0,0,0,0,0,0.00642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.06561,0,0,0,0,0,0,0,0,0.17423,0,0,0,0,0,0.78348,0,0,0,0.44382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10192,0.00315,0,0,2.37313,0.02502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06215,0,0.0098,0,0,0,0,0,0,0,0.00324,0,0,0,0,0,0.18319,0,0,0,0,0,0,0,0.0188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB4716_SGB14929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sellimonas_intestinalis",0,0,0.03746,0,0,0,0,0,0,0,0,0.01671,0,0,0,0.04399,0.69652,0,0.04165,0,0.01356,0,0,0,0,0,0,0,0,0.01502,0,0,0,0,0.03766,0,0,0.0173,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0.1486,0,0,0,0,0,0,0,0.1335,0,0,0.22205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496,0,0,0,0,0,0,0.07155,0,0,0,0,0,0.09226,0,0,0,0,0,0,0,0,0,0,0.23451,0,0.0012,0,0,0,0,0,0,0,0,0,0.03975,0.07626,0,0,0,0,0,0,0,0,0,0,0,0,0.0742,0,0,0,0,0,0,0,0,0,0.77008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102,0,0,0,0,0,0,0,0,0,0,0.02308,0,0,0,0.02476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01706,0,0,0,0,0,0.00936,0,0,0,0,0,0.12998,0.06893,0,0.35937,0,0,0,0,0,0,0,0.02468,0,0,0,0,0.01348,0.08882,0,0,0.00238,0,0,0,0,0,0.03623,0,0.01505,0,0,0,0,0,0,0,0,0,0,0,0.02688,0,0.01238,0,0,0,0.01563,0,0,0,0,0,0,0.04677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44669,0,0,0,0,0,0,0,0,0,0,0,0,0.04996,0,0,0,0.03881,0,0,0,0,0,0,0
"GGB9767_SGB15384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01639,0,0.15227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phascolarctobacterium_SGB4573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01476,0,0.01155,0,0,0.01225,0,0,0,0,0,0,0,0,0,0,0.04471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00096,0,0,0,0,0,0.42639,0.00108,0,0,0.01441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01017,0,0,0,0,0.12324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01057,0,0,0,0,0.08682,0,0,0,0,0,0,0,0.0128,0,0,0,0.1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03489,0,0,0,0,0,0,0.02529,0,0,0.01461,0,0,0,0,0.52467,0,0,0,0,0,0,0
"Dorea_phocaeensis",0,0,0,0,0,0.03568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267,0,0,0,0,0,0,0,0,0.51886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB9411_SGB14765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olsenella_timonensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018,0,3.88648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
