sample	Group	Biosynthesis_of_Cofactors_and_Vitamins	Carbohydrate_metabolism	Cellular_Structure_and_Modification_of_Macromolecules	Central_metabolism_and_energy	Lipid_metabolism	Metabolism_of_Alcohols_and_Aldehydes	Metabolism_of_Aromatic_Compounds_and_Xenobiotics	Metabolism_of_Carboxylic_Acids	Metabolism_of_amino_acids_and_derivatives	Nucleotide_and_Nucleic_Acid_Metabolism	Signaling_and_Regulation_Metabolism	Specialized_and_Miscellaneous_Routes	NA
train_2193	H	0.007346751387	0.003782130819	0.003002597812	0.005309343055	0.002732911131	0.000160340255	0.00270953637	0.00187358305	0.009043150558	0.010522154953	3.0313e-05	0.00391159672	0.00120176282
train_2194	DD	0.00712772493	0.003708891349	0.002826351469	0.005128970213	0.002570507577	0.000144175777	0.00246136773	0.001680350834	0.008862425656	0.01053913911	1.817622e-05	0.003865762194	0.00115154817
train_2195	DD	0.00792298464	0.00439383021	0.0030425856	0.005321078543	0.003911043505	0.000195980684	0.00268749412	0.00171671333	0.010247354151	0.01124560127	4.2232895e-05	0.004064225383	0.00109203
train_2196	DD	0.008109996064	0.004733720559	0.003303820094	0.006429900866	0.002796484381	0.00022224534	0.002526903683	0.00232227303	0.010930034127	0.0107843994	6.564814e-05	0.003975964739	0.001445150806
train_2197	DD	0.006495894935	0.002846028253	0.002264725507	0.00499847945	0.002454406123	0.000159226484	0.002120091671	0.001422418794	0.008026971969	0.0095634368	4.803168e-05	0.00383485393	0.00087847105
train_2198	DD	0.008451371033	0.00438820027	0.00328336235	0.00564902741	0.003225690355	0.00022634568	0.002809926483	0.0018851671	0.010444734857	0.01167051624	4.973671e-05	0.004378124269	0.00125685958
train_2199	DD	0.00800925739	0.00421048973	0.00314847703	0.004616193335	0.002811787732	0.000136248815	0.00231238674	0.0019873824	0.009621113565	0.01075235804	1.57774e-05	0.004136914653	0.001204911595
train_220	H	0.00983365267	0.00632456714	0.00370706378	0.00837064517	0.00392482065	0.00036908959	0.00363941228	0.00454048671	0.01544111995	0.01266948866	4.65616e-05	0.004440207	0.0015511081
train_2200	DD	0.007766761094	0.00482044702	0.00329294368	0.00529763308	0.002564283474	0.000147316981	0.00242828272	0.00209070628	0.01047313218	0.01118298159	2.40928e-05	0.00410883604	0.001254617448
train_2201	DD	0.00700507807	0.00386135406	0.0032886821	0.003470084269	0.002879058937	0.000113547702	0.001970743603	0.002019671208	0.00971934543	0.00996627298	4.03146e-05	0.003354913997	0.0010001653
train_2202	DD	0.006968169981	0.004084526254	0.00365717861	0.00317923481	0.00235739879	7.2720215e-05	0.00201722217	0.001718117151	0.00934889217	0.010188985	1.36268e-05	0.003596137277	0.00074978294
train_2203	DD	0.008625413176	0.00450399155	0.0033456998	0.005193145692	0.00274648744	0.00017998864	0.00260144161	0.00228513675	0.010899008742	0.01102512142	4.04923e-05	0.00378600712	0.001360400134
train_2204	DD	0.00844741567	0.005359276405	0.00390310423	0.006267783814	0.0017821470402	0.000224541907	0.00199555328	0.00236064225	0.012695146446	0.01139923022	9.85639e-05	0.0036340905623	0.00165405517
train_2205	DD	0.00741062327	0.00419519322	0.00399371827	0.00422569635	0.00272248304	0.00010714911	0.00240438561	0.0014063426	0.00958617743	0.01059507077	1.6749e-05	0.00452756034	0.000752562
train_2206	H	0.00698166175	0.0038591328	0.0030394187	0.00396789249	0.002637211581	0.00010592847	0.002194069986	0.00167685952	0.00895814557	0.00953835502	2.15423e-05	0.00354765408	0.00100744218
train_2207	DD	0.006443710796	0.003218879135	0.002814199685	0.004501141099	0.0021747000119	0.000113330453	0.002151418582	0.001734950731	0.008413559339	0.00916149606	3.41996e-05	0.003214324465	0.00100343989
train_2208	H	0.00628715166	0.00371025108	0.00257869652	0.003959416391	0.00209062413	0.00012340877	0.0018870871	0.00152217103	0.00823814552	0.00869969198	2.85338e-05	0.00333342601	0.00109093657
train_2209	H	0.00846964321	0.00423626479	0.0028065923	0.005604671201	0.00450825359	0.0002069439	0.00271206297	0.001741256775	0.009935849948	0.01034382982	1.914873e-05	0.004418689593	0.0010774314
train_221	NP	0.00777407596	0.0036021004	0.00335300973	0.00453035504	0.0030716956	0.00016161466	0.00179129845	0.00129211575	0.0086602377	0.0091863354	4.70237e-05	0.00444101134	0.0009149225
train_2210	H	0.007142825785	0.003625424659	0.002815891817	0.004549475118	0.003142428677	0.000109831639	0.002391331736	0.00151293857	0.00896251866	0.00971568523	3.29067e-05	0.00420110795	0.00091763088
train_2211	H	0.00721378744	0.00442806065	0.0035413286	0.00407080041	0.00366102624	6.372851e-05	0.002459004	0.00126737804	0.00924917637	0.0114910686	1.24013e-05	0.00431542672	0.00067888337
train_2212	H	0.0049606406	0.00254314641	0.0019910805	0.0034645694	0.0014768851	0.00012844356	0.0014417193	0.0011496539	0.0068580577	0.0071165585	6.0629e-05	0.0023773798	0.0007035874
train_2213	H	0.0051110197	0.00273223056	0.0026291101	0.00379731882	0.0014686517	0.0001645281	0.0014223612	0.0013002632	0.0071328208	0.0071272022	8.31278e-05	0.0023168479	0.0009153238
train_2214	H	0.00823087184	0.00340880884	0.00281492019	0.003799657301	0.003290111025	9.5872388e-05	0.0025554834	0.001475590342	0.00907797597	0.01102834601	5.53044e-06	0.003943419017	0.0008114775
train_2215	H	0.00819722973	0.00399259659	0.00279091677	0.006534253575	0.00493911447	0.00032778564	0.002320504461	0.00181173593	0.00870330029	0.00945700506	4.6132e-05	0.00479609312	0.00127808239
train_2216	H	0.00864357556	0.0037874428	0.0029431936	0.00397899398	0.004355812025	9.287654e-05	0.0026848106	0.0020001341	0.01001425447	0.01108707558	0	0.004117109836	0.00084926337
train_2217	H	0.007188189691	0.003428932271	0.002920889536	0.004497733132	0.002740662127	0.00013671706	0.002315754456	0.00166303186	0.008198542965	0.01076181943	2.034586e-05	0.003780943704	0.00096856865
train_2218	H	0.00851647419	0.00442989003	0.00282739117	0.005234418572	0.004349629449	0.000172907326	0.00293438982	0.00179330468	0.010094622601	0.01056567897	2.45538e-05	0.004167704161	0.00113524557
train_2219	H	0.00812292187	0.003942137745	0.0023744158	0.00630916208	0.00498585356	0.00028320815	0.002571703981	0.001808753545	0.0091143378098	0.0098532329	5.83119903e-05	0.0042953533	0.00113325248
train_222	H	0.00413270364	0.00259829281	0.0021296597	0.00313954797	0.00184393508	4.288391e-05	0.00164001096	0.00121583248	0.00617359075	0.00702435854	3.75304e-06	0.00275471633	0.0006888395
train_2220	H	0.00876008	0.004016433944	0.00291696993	0.004776662722	0.004465839984	0.000116248778	0.003383370011	0.00158509965	0.010254548059	0.01226203743	2.11696e-06	0.004066489237	0.000943666324
train_2221	H	0.00718921275	0.003418704128	0.00315882622	0.003760090253	0.002312041423	0.000118528109	0.002239647151	0.00163183489	0.008180271958	0.00987401954	2.32255e-05	0.003616069478	0.000743352138
train_2222	H	0.00890358077	0.005350673648	0.0029159819	0.008457822735	0.005027272334	0.00048165534	0.002871592278	0.002482123809	0.01119573976	0.0104521721	0.000138625804	0.005060520446	0.0016808059
train_2223	H	0.00809363955	0.00323527247	0.0030518591	0.00512289931	0.00314240805	0.00014035876	0.00299295671	0.00174694468	0.00900503255	0.01118420957	3.1216052e-05	0.00395699333	0.00115123538
train_2224	H	0.01010155298	0.004310548749	0.0029879434	0.00689321722	0.00488983834	0.00023025257	0.002910892251	0.00212774061	0.010926685334	0.01074799921	3.878383e-05	0.00468141001	0.00151697075
train_2225	H	0.00950480306	0.00524547817	0.00308509903	0.00974667685	0.007034281015	0.00056744425	0.002960920696	0.00238835669	0.01132131814	0.01042379165	0.0001057574	0.00608803512	0.00147536292
train_2226	H	0.00776804171	0.00386473864	0.00353616775	0.00393308619	0.002870340319	9.598643e-05	0.0018854772	0.0017526396	0.009641915997	0.01001638174	1.163941e-05	0.004170381928	0.00077944306
train_2227	H	0.00927413606	0.005084167816	0.0028168194	0.00915566128	0.00582059512	0.00051640279	0.00312302886	0.002798330646	0.01172104504	0.01164181837	0.000165455	0.00556629085	0.00182805364
train_2228	H	0.00863324981	0.004159186231	0.003133820168	0.00573327219	0.004216229472	0.00021672312	0.003830349173	0.002113797469	0.01145323322	0.0123720487	5.226989e-05	0.004565729371	0.001019965889
train_2229	H	0.008729497578	0.004208947509	0.00326847369	0.00499667108	0.00361671353	0.000166544465	0.002705895392	0.00238226986	0.010956672356	0.01186110389	2.271645e-05	0.004246972429	0.00118900723
train_223	H	0.00650029621	0.00283074311	0.0040793814	0.00293641023	0.00167366372	2.590772e-05	0.0025654545	0.0017969786	0.00842316169	0.01107217138	3.12337e-06	0.0038668434	0.00058328231
train_2230	H	0.008777483358	0.004053089564	0.003064848766	0.004488336042	0.00377973451	7.4325343e-05	0.003139854723	0.00158306112	0.008700677681	0.01216748249	9.87339e-07	0.00427285258	0.000900423192
train_2231	H	0.00720700029	0.00382743958	0.0041540992	0.0033490647	0.00260063615	3.615307e-05	0.0021117667	0.00130532504	0.0098149934	0.01103629691	3.15508e-06	0.00427797533	0.0005573271
train_2232	H	0.00805894564	0.00385547722	0.003008528084	0.005180592245	0.002880629638	0.000188371764	0.00237022099	0.00178062295	0.00969717816	0.01019121551	2.105853e-05	0.004075937165	0.00103742835
train_2233	H	0.00958757591	0.003833153858	0.00345161543	0.004535939826	0.003456717878	0.000100720753	0.002701585735	0.002022864061	0.010606883322	0.01142282516	2.114733e-05	0.003858550001	0.00111934294
train_2234	H	0.008839554884	0.003824168563	0.00285917102	0.00542055534	0.00429610332	0.00018040343	0.00279689354	0.00207145327	0.01015806288	0.01135407246	2.78553e-05	0.00399080577	0.0010597182
train_2235	H	0.008117548891	0.003719261502	0.00361583335	0.004072895343	0.002537734189	0.00013778017	0.00241828017	0.001296162572	0.00955692208	0.01109853543	7.956681e-06	0.004184500471	0.00094341867
train_2236	H	0.008635152683	0.004221974877	0.00321337412	0.005046805324	0.00294535112	6.85944e-05	0.002284325986	0.00256138528	0.01094727122	0.01129881558	1.752363e-05	0.004023614357	0.00124390981
train_2237	H	0.00872972238	0.005001023723	0.00307068574	0.00901365755	0.006658551	0.00052764672	0.002370322573	0.002295812833	0.01046266604	0.009845299598	6.95297e-05	0.00557235414	0.00131207872
train_2238	H	0.008661369368	0.004539973008	0.00308434693	0.007257099543	0.005640714328	0.00032616515	0.002534145895	0.002415622196	0.010214359922	0.00988952268	7.0957822e-05	0.00490304588	0.00128130441
train_2239	H	0.00947543347	0.005687390525	0.00335377766	0.00708493503	0.003897877444	0.00026909035	0.003304539196	0.002811514648	0.012374400001	0.01114821795	6.989359e-05	0.004047072666	0.001600079
train_224	H	0.00469406148	0.0021069509	0.00189110631	0.0037522715	0.00200711537	8.8851546e-05	0.00221734684	0.00109890171	0.00613276065	0.0076168875	2.132826e-05	0.003319437725	0.0007203422
train_2240	H	0.00662711877	0.004009537576	0.00433053472	0.003228612243	0.001864384248	5.5275604e-05	0.001876329478	0.0011217966	0.009374275448	0.01067584176	7.31957e-06	0.004001230957	0.00056761884
train_2241	H	0.00860166239	0.004887469164	0.00353839465	0.005145851778	0.002363316064	0.000185040702	0.003159092344	0.00244326499	0.010340609242	0.012152417	6.602019e-05	0.003654246196	0.001506743227
train_2242	H	0.00764504485	0.00288555347	0.00291045172	0.00380671393	0.00294100248	4.619942e-05	0.002409259	0.00146484072	0.00851161527	0.0109579064	1.45971e-05	0.00389586431	0.00075343678
train_2243	H	0.00780282197	0.00321153648	0.0030017341	0.00410826486	0.00281149054	4.512134e-05	0.00237347873	0.0018897824	0.00930434233	0.01105940377	7.9915e-06	0.00388271564	0.00089679192
train_2244	H	0.007247710799	0.003628620875	0.00308356379	0.00543320113	0.00324469896	0.00010404035	0.002575144578	0.002143349648	0.00997105433	0.0109759849	1.293857e-05	0.004363538117	0.00099510795
train_2245	H	0.00824856702	0.004232127313	0.00304757713	0.005521379984	0.00390018285	0.00016272777	0.002232231164	0.00206318946	0.010316809368	0.01022407481	2.703038e-05	0.004481890957	0.00110000576
train_2246	H	0.00747776206	0.0038392361	0.004604516354	0.00387542123	0.002232485867	5.20771e-05	0.00192504333	0.001180389067	0.009129074615	0.011399004463	1.356073e-05	0.004617880111	0.00052671184
train_2247	H	0.008422929029	0.003515017592	0.0030451274	0.0057218962	0.003224922295	0.000157933171	0.003224716982	0.00232367361	0.010330001727	0.011785356	2.1122e-05	0.003984694439	0.001233285568
train_2248	H	0.00846179521	0.00452718757	0.00237682962	0.00889139675	0.00628043746	0.00048537224	0.002973800315	0.00217837463	0.00972859304	0.00966370047	8.91251e-05	0.005175611079	0.001336726
train_2249	H	0.007531125209	0.003928216548	0.002909594121	0.00567543496	0.00308074448	0.000166901834	0.00308348761	0.00199935312	0.009795968016	0.01163330036	3.86026e-05	0.0044514852923	0.00126819369
train_225	H	0.00662291176	0.00377756368	0.0031135094	0.00367809839	0.0010508596	3.942263e-05	0.00218648753	0.00142497734	0.00843983377	0.00974176778	0	0.00317903971	0.00092437013
train_2250	H	0.0069175889	0.003440902013	0.00238809982	0.006097235966	0.00364464848	0.00022182505	0.00207414692	0.00173292996	0.00849209213	0.00945397709	4.53827e-05	0.004272866781	0.00115612724
train_2251	H	0.00973301048	0.00476474549	0.00256412879	0.009990173653	0.00716762871	0.00061554549	0.002609041386	0.00242942631	0.01072090619	0.01008957147	0.0001269274	0.0058620546729	0.001616062259
train_2252	H	0.00686363124	0.003869671956	0.0024253263	0.00717827911	0.00450713828	0.00037315702	0.00244522401	0.001766568386	0.008782002392	0.0092460149	4.185948e-05	0.004435282413	0.0012835248
train_2253	H	0.00788341969	0.004333985865	0.00266146205	0.00714019459	0.004934516893	0.0003519392	0.002618846547	0.00203147013	0.009565203598	0.0094935738	6.24004e-05	0.00487627456	0.001227159628
train_2254	H	0.007776712141	0.00403457408	0.002726126082	0.00508036933	0.003041353499	0.00013598123	0.00280722393	0.00178641255	0.010003171448	0.010466027299	6.002495e-06	0.004129419878	0.00098330726
train_2255	H	0.007006880181	0.00286119825	0.003404969807	0.003456570922	0.002101865232	6.328786e-05	0.00253417257	0.001421325692	0.008339826241	0.01049940009	1.103992e-05	0.003898566608	0.00061538248
train_2256	H	0.00863100186	0.00348881237	0.0028147857	0.00416166351	0.00315348504	9.00293e-05	0.00216054083	0.00158529521	0.009211237969	0.01005931713	1.14584e-05	0.004017294366	0.00078361006
train_2257	H	0.009754237027	0.004787093366	0.0025725064	0.00827388651	0.00719861052	0.00046949312	0.002677839143	0.002649554293	0.010314131	0.00973961338	0.0001132341	0.005555166688	0.001525248473
train_2258	H	0.008646293712	0.00493709733	0.00309038273	0.00527524315	0.004019000345	0.000161808202	0.003061488282	0.00226857856	0.011332104217	0.011976609191	1.540363e-05	0.004424716739	0.001275889878
train_2259	H	0.007904473584	0.005866419504	0.00294890674	0.004633004084	0.003293273386	9.8411578e-05	0.002724200104	0.0019824706	0.008768070336	0.0109877434	1.088508e-05	0.004126993843	0.00089892226
train_226	H	0.00795899506	0.0039170525	0.00367437425	0.00416766413	0.00195247659	0.00010368851	0.00201601554	0.00164537736	0.008938566139	0.01053849597	3.31501e-06	0.00425276845	0.00074122475
train_2260	H	0.010283650381	0.006298144554	0.00411722808	0.00774078976	0.00431605216	0.000319527297	0.003502820318	0.00244466613	0.013683347701	0.0143034555	6.495562e-05	0.00486930443	0.0020863882
train_2261	H	0.00788886038	0.00397500504	0.0027287035	0.00619414036	0.004438808246	0.00026445628	0.00238037851	0.00191304512	0.009249639342	0.00977776088	4.08355e-05	0.004506356702	0.00116107808
train_2262	H	0.00823361314	0.003577057359	0.00329571826	0.004891045683	0.003881384878	0.00011714477	0.00233371716	0.00178367531	0.010093610192	0.01102040029	1.97805e-05	0.0038344102436	0.001097773029
train_2263	H	0.007395214989	0.00360899577	0.0027650329	0.003929864657	0.00312486982	6.0234445e-05	0.002543460713	0.001907039634	0.00931164235	0.0105498813	8.49006e-06	0.003855114516	0.00088407285
train_2264	H	0.00762726622	0.00370674887	0.00235246735	0.005860143836	0.004087112758	0.00021323668	0.002471472368	0.001671007659	0.009109772725	0.00924121026	2.4913336e-05	0.004008802635	0.00090747222
train_2265	H	0.00891410122	0.0042004027	0.0028180308	0.006946363383	0.0051401832	0.00034202261	0.0025116134	0.0024843702	0.010276993965	0.01068016168	6.63226e-05	0.00489792686	0.0014289433
train_2266	H	0.008246614935	0.004258534661	0.00302378517	0.00519733188	0.00387761957	0.000128239141	0.002700878522	0.00229495113	0.01109206194	0.011702926467	2.19545e-05	0.004186660899	0.00105162967
train_2267	H	0.00730855184	0.003534584205	0.0027290463	0.00365378382	0.00353879328	6.06751e-05	0.00256760813	0.001927923689	0.00866607945	0.01031468495	1.58175e-05	0.00360205536	0.0007466275
train_2268	H	0.008618018654	0.003966073088	0.0038061604	0.0032314879	0.002281738868	5.0536086e-05	0.003145760836	0.002217881317	0.009318895092	0.01294227789	4.7499e-06	0.003507705572	0.00120981585
train_2269	H	0.00851045734	0.00536553948	0.00315515336	0.007962794382	0.0054098438	0.000299333724	0.003262144921	0.00250259662	0.011504598105	0.01079422513	0.0001115474	0.004324479334	0.0015813854
train_227	H	0.00691481709	0.00365714967	0.00400420671	0.00281217688	0.00146166739	6.237828e-05	0.00206075437	0.00090544387	0.00816126784	0.00978105699	1.395646e-05	0.00443255276	0.0004739445
train_2270	H	0.008247914262	0.004707380001	0.00435837892	0.00349483522	0.00227140968	6.5686795e-05	0.00213085433	0.001914685585	0.010189523292	0.0107467878	9.7525e-06	0.00417322413	0.00076746851
train_2271	H	0.00759193654	0.00462107723	0.004604900148	0.003984643953	0.003188672031	0.00013918646	0.002089162356	0.001380260392	0.010278983414	0.01109838581	1.923635e-05	0.004962323097	0.0006852413
train_2272	H	0.007896084621	0.00399969595	0.00328804269	0.004840422436	0.004032922219	0.000140905475	0.002101947586	0.00198881282	0.0105697567008	0.01011030533	1.8313004e-05	0.0042212771	0.00096590744
train_2273	H	0.008121498482	0.0050498152	0.00321728484	0.006367574157	0.00245503068	0.000248945788	0.00330309722	0.00226674333	0.010944249272	0.01137469475	8.560135e-05	0.004205248939	0.001576637041
train_2274	H	0.007953301609	0.003941859722	0.00329395216	0.00436645616	0.003272657564	8.723208e-05	0.002295118736	0.002237443712	0.010725072586	0.010749155467	1.24857e-05	0.004148627595	0.00111795994
train_2275	H	0.006429885409	0.003856669094	0.002752607494	0.00533444824	0.002792208127	0.000164797219	0.002539830439	0.001525611736	0.008809525693	0.0093426835	1.3380869e-05	0.003561474059	0.00101599089
train_2276	H	0.00852602595	0.003664271869	0.0033603043	0.00553125168	0.00383189857	0.000159328072	0.002303097256	0.00146435157	0.009426964201	0.010619496594	3.49298e-05	0.004748983521	0.000960243056
train_2277	H	0.00861409586	0.00514627084	0.0033832166	0.005070051837	0.002386091847	0.000118526683	0.00242968423	0.00290667612	0.01219792557	0.01161241507	3.97257e-05	0.00397915344	0.00140719254
train_2278	H	0.00744795828	0.004117351633	0.00323322547	0.00417653323	0.002967883203	3.600978e-05	0.001972108486	0.001900404544	0.00955346369	0.01015238861	5.67479e-06	0.00400581294	0.0008712074
