,Biosynthesis_of_Cofactors_and_Vitamins,Carbohydrate_metabolism,Cellular_Structure_and_Modification_of_Macromolecules,Central_metabolism_and_energy,Lipid_metabolism,Metabolism_of_Alcohols_and_Aldehydes,Metabolism_of_Aromatic_Compounds_and_Xenobiotics,Metabolism_of_Carboxylic_Acids,Metabolism_of_amino_acids_and_derivatives,None,Nucleotide_and_Nucleic_Acid_Metabolism,Signaling_and_Regulation_Metabolism,Specialized_and_Miscellaneous_Routes,group
train_556,0.0063610781099996,0.0036769140899998998,0.0029439728999999,0.0037398618899998,0.0021644173999999998,0.00019594109,0.00025981140999999997,0.0012233472799999,0.0082415531099996,0.00111200532,0.0085700149099995,3.98643e-05,0.0028761017999999,MD
train_557,0.0063610781099996,0.0036769140899998998,0.0029439728999999,0.0037398618899998,0.0021644173999999998,0.00019594109,0.00025981140999999997,0.0012233472799999,0.0082415531099996,0.00111200532,0.0085700149099995,3.98643e-05,0.0028761017999999,MD
train_558,0.0068935000259999,0.0041635488699999,0.0025871807839998,0.0047212501799997,0.0036972094899998,0.000354138389,0.0006915433599999,0.001224667,0.0082475385499998,0.0012014579999999,0.0084293811799998,5.07479e-05,0.0035258131299997,MD
train_559,0.0071849453399995995,0.0043531790199998,0.0027184805599999,0.00484186352,0.0038109005799999,0.0003706498999999,0.0006264693189999,0.0013189915,0.0086556980699996,0.00123779413,0.0089617203099996,5.65706e-05,0.0038006610899998,MD
train_560,0.0068935000259999,0.0041635488699999,0.0025871807839998,0.0047212501799997,0.0036972094899998,0.000354138389,0.0006915433599999,0.001224667,0.0082475385499998,0.0012014579999999,0.0084293811799998,5.07479e-05,0.0035258131299997,MD
train_561,0.0063959901059995996,0.0040186258399998,0.0025752735049999,0.0033124117079996,0.0023515681599999,0.00020967395400000002,0.00050207797,0.001182787176,0.0076025207799996,0.0010861026,0.0083470968699997,2.329268e-05,0.0027583603309999,MD
train_562,0.0069563696509999,0.0043761651899999,0.0028196552,0.0036026094289999,0.0026243945309999,0.000245789407,0.00047480529,0.001229315889,0.0083656103379997,0.0011737281299999,0.008954712379999799,2.52331e-05,0.003030589702,MD
train_563,0.0063959901059995996,0.0040186258399998,0.0025752735049999,0.0033124117079996,0.0023515681599999,0.00020967395400000002,0.00050207797,0.001182787176,0.0076025207799996,0.0010861026,0.0083470968699997,2.329268e-05,0.0027583603309999,MD
train_564,0.0064947524489996,0.0036164646899997,0.0022068324729997,0.0033878223299998998,0.0037222454979997,0.000201223863,0.00056535889,0.00098215939,0.0073993493239997,0.00088804149,0.0082294640099994,2.51857e-05,0.0032277365719998,MD
train_565,0.0064947524489996,0.0036164646899997,0.0022068324729997,0.0033878223299998998,0.0037222454979997,0.000201223863,0.00056535889,0.00098215939,0.0073993493239997,0.00088804149,0.0082294640099994,2.51857e-05,0.0032277365719998,MD
train_566,0.0057095359499995,0.0029286482799999,0.00203127762,0.00341366514,0.0034567749899999,0.000204989742,0.000418646723,0.001054006483,0.0070711398299997995,0.00095051997,0.0074906566199994,2.8977120000000002e-05,0.0031278587279998,MD
train_567,0.0057095359499995,0.0029286482799999,0.00203127762,0.00341366514,0.0034567749899999,0.000204989742,0.000418646723,0.001054006483,0.0070711398299997995,0.00095051997,0.0074906566199994,2.8977120000000002e-05,0.0031278587279998,MD
train_568,0.0056728412539996,0.002786598,0.00207864841,0.0030887792299999,0.0032659325399999,0.00018700850000000002,0.00039055093,0.00094377994,0.0065816065899996,0.0008810866,0.0075243238499993,2.600712e-05,0.003022223823,MD
train_569,0.0056728412539996,0.002786598,0.00207864841,0.0030887792299999,0.0032659325399999,0.00018700850000000002,0.00039055093,0.00094377994,0.0065816065899996,0.0008810866,0.0075243238499993,2.600712e-05,0.003022223823,MD
train_570,0.0057027973879997,0.0026849379099997,0.0021034565499999,0.0027105744599999,0.0033924271599996,0.000126736944,0.00039731638399999997,0.000881081324,0.0063401785299996,0.0008190820499999,0.0072291765399998004,2.154128e-05,0.0028908325399999,MD
train_571,0.0057027973879997,0.0026849379099997,0.0021034565499999,0.0027105744599999,0.0033924271599996,0.000126736944,0.00039731638399999997,0.000881081324,0.0063401785299996,0.0008190820499999,0.0072291765399998004,2.154128e-05,0.0028908325399999,MD
train_572,0.0074886498199997,0.003766413442,0.0033459105599999,0.0040334676069999,0.00266733172,0.000152531384,0.00077083923,0.0013888527738,0.010355900149999599,0.00111271027,0.0103382394299997,4.17031e-05,0.00363939865,MD
train_573,0.0056576946499997,0.00342321409,0.00253543819,0.00277055837,0.0016986360899999,9.783391499999999e-05,0.00027176292,0.0012449699799999,0.0078098024699997,0.00112959119,0.0076975492999998,2.63487e-05,0.0025416949099999,MD
train_574,0.0056576946499997,0.00342321409,0.00253543819,0.00277055837,0.0016986360899999,9.783391499999999e-05,0.00027176292,0.0012449699799999,0.0078098024699997,0.00112959119,0.0076975492999998,2.63487e-05,0.0025416949099999,MD
train_575,0.0058193225499998,0.00278028852,0.0022517005999999,0.00243341095,0.0030414520699999,8.019778e-05,0.00071930771,0.0009179052300000001,0.0074793714499997,0.0007700785,0.0088892071899998,9.04196e-06,0.0027487426499999,H
train_576,0.0058193225499998,0.00278028852,0.0022517005999999,0.00243341095,0.0030414520699999,8.019778e-05,0.00071930771,0.0009179052300000001,0.0074793714499997,0.0007700785,0.0088892071899998,9.04196e-06,0.0027487426499999,H
train_577,0.0061721111099996995,0.0032245849999999,0.0024144507999997998,0.0029559737899999,0.0027054087699999,0.00012837464,0.00072623133,0.0012003566,0.0082326535699996,0.00088458934,0.0085355142599994,2.00034e-05,0.00332082341,H
train_578,0.0061721111099996995,0.0032245849999999,0.0024144507999997998,0.0029559737899999,0.0027054087699999,0.00012837464,0.00072623133,0.0012003566,0.0082326535699996,0.00088458934,0.0085355142599994,2.00034e-05,0.00332082341,H
train_579,0.0057220757789998,0.0026732291599998,0.0023792349,0.0025698952299998,0.00297653904,9.557496e-05,0.00037180028,0.0008752208,0.0065591802699994,0.00086368006,0.0078721346299994,1.06542e-05,0.0027828853099999998,MD
train_580,0.0033751322999996,0.0007942864,0.0012074985,0.0007982018,0.0020208883,0.0,0.0002544387999999,0.000411354,0.0036570502999999,0.0003862855,0.0050210415999997,0.0,0.0015621993999999,MD
train_581,0.0055491048999997,0.0021831984899999,0.0020555551999998,0.0018873591299998001,0.00323888879,8.472986e-05,0.0003096825999999,0.00075330222,0.0058927798699995,0.00074770719,0.0074376715499997,2.65871e-06,0.0025618109499999002,MD
train_582,0.0061581444749997,0.0029396051199999,0.0024217094,0.0025476945299999,0.0031295871299999,0.00010770921,0.00046465348,0.0009076490499999,0.0070880278899994,0.0009503894999999,0.0085342211999996,1.36538e-05,0.0030560847699997,MD
train_583,0.0056517689199998,0.00261455302,0.0022781408899999,0.0022635142499998,0.0029230812799998,9.732107e-05,0.00043408870000000003,0.0008775552,0.0065313590399995,0.0008329978,0.0081541710999996,3.16144e-06,0.00280627144,MD
train_584,0.0053906260199997,0.0026973331399997,0.0022915734,0.0025110896499997,0.0034316355199997,9.992562999999999e-05,0.0002971365,0.0008343805599999,0.0061734153699994,0.00084175394,0.0078459469299996,9.61544e-06,0.0028023010849999,MD
train_585,0.0052118462199998,0.0025120855899999,0.0022023457,0.00235183144,0.0033061804299997,9.749825e-05,0.000294235,0.00082495539,0.0059666801399998,0.0007984095899999,0.0075778259699999,4.21195e-06,0.0027595196499998,MD
train_589,0.0054121605099998,0.0025299133599997,0.002333055,0.0025492056699998,0.0028042738,5.4622049999999997e-05,0.0003156179,0.0008709357999999,0.0063228032099996,0.0008484885500000001,0.0081723906999998,2.21535e-06,0.00284443086,MD
train_590,0.0046050092399997,0.00236226426,0.0023005559999999,0.0022586356599999997,0.0028841044999998,8.648204800000001e-05,0.0002593055,0.00076412103,0.0057544716399997,0.0007344518999998,0.0073702361899999,2.08764e-06,0.0027264984399999,MD
train_591,0.0053842133999999,0.0023378803599999,0.0022302765999997,0.0021267306999998,0.0028701198000000002,5.782114000000001e-05,0.0003490061,0.00079324842,0.0062102034499991994,0.0007867931199999,0.0079312761499996,0.0,0.0026536590399999,MD
train_592,0.0051506572499999,0.0025130131199998,0.0023115579999999,0.0024302306299999,0.0025656940599999,8.429646000000001e-05,0.00027741020000000003,0.0009096353999999001,0.0063364836199996,0.0008660491299999,0.0078103152299996,1.25467e-05,0.0028078492199999,MD
train_593,0.0049316615599997,0.0026063257999999,0.0022713840999998,0.0022680861899998,0.0025887698599997,6.240032000000001e-05,0.00028271670000000004,0.0008667275,0.0064127256199997,0.00084094099,0.0074256405699994,1.18506e-05,0.00281182668,MD
train_594,0.0046885729999997,0.0022201192700000002,0.0018825849999999,0.0019822157899998,0.002202136,5.0600510000000005e-05,0.0002898141999999,0.0007478186999999,0.0056474525799996,0.00075614562,0.0068817339999995,0.0,0.0024239639799999,MD
train_599,0.0040975779999999,0.0018163968099999,0.0017371215999999,0.0018513980499999,0.0022205607,3.513163e-05,0.0002458228,0.0008043766999998999,0.0050817246999995,0.0005595545,0.0066186718999999,9.524910000000002e-06,0.0022906881299999,MD
train_600,0.0040864488199996,0.00174344703,0.0014541351,0.00146480196,0.0030412037999999,2.0841160000000004e-05,0.000288074,0.00059396,0.0043022926899995,0.00050292975,0.0059660415999998,4.7376e-06,0.00209053435,MD
train_601,0.0035118990399998,0.0016375504899998,0.001555628,0.0014281507299998,0.0029073082199998997,1.35946e-05,0.0002686856,0.0007711117999999999,0.0045256475999997,0.00045796206000000005,0.0064298462099996,0.0,0.0026707567999998,MD
train_602,0.0042788399699999,0.00194394181,0.0016795871999999,0.0016912385699997,0.0033551986999999,2.59997e-05,0.00026052154,0.0008104965,0.0050192439299998,0.0005996905400000001,0.0070460976999999,0.0,0.00281618409,MD
train_603,0.0049617301899999,0.0019569362099998,0.0021168793999999,0.00204441327,0.0024994271,5.5609240000000006e-05,0.0002788015,0.0007828067,0.0056836580499998,0.00071558319,0.0073516540499996,0.0,0.00249445621,MD
train_604,0.0050077407799996995,0.0020056314099999,0.0021403094999999,0.0021112240499996998,0.0025094924999999,8.898873e-05,0.0002524304,0.0008747896999999,0.0056700923999998,0.0007601336000000001,0.0076598543499996,0.0,0.0025502610799996,MD
train_606,0.0069334765189995,0.0029464322589998998,0.00253109536,0.0026623744929999,0.0032775408299999,0.0001375855,0.000511559,0.00113664358,0.0079779706999998,0.00086142985,0.0097554998529994,2.6296e-05,0.0029534731499998,MD
train_607,0.0062563796099999,0.0034534411899998997,0.0024864447999999,0.0034494454549998,0.0026742759299999,0.00012870404,0.00080497829,0.00120199132,0.0086652551799992,0.0010473238879999999,0.0090069743599999,1.6447e-05,0.0035124726299998,H
train_608,0.0073672592099995,0.0033387046329999,0.00278869294,0.0026400352159999,0.00371368542,7.997241e-05,0.0004101906199999,0.000944213387,0.0082974040409995,0.00103638212,0.0087520845099995,4.49957e-06,0.0035625871179997,MD
train_609,0.0044063072999997,0.0017690560999999,0.0018224357999998,0.0023594236,0.0023297051999997998,1.16325e-05,0.000169008,0.0008393085,0.0054040276999998,0.0005746307,0.0069920096999998,4.7275100000000004e-05,0.0022914485999999,H
train_610,0.0073062044299998,0.0031263380899999,0.0047989475699999,0.00267410053,0.0018340281699999001,1.774443e-05,0.00023729026000000002,0.000738958758,0.0089918677799997,0.0006172235,0.0117992332199997,2.07882e-06,0.00427508469,MD
train_611,0.0066455974069994,0.00321175515,0.0025667812999999,0.0030612749659998,0.0034671813599997,0.00011467950800000001,0.00042957326000000003,0.00103881738,0.0078484262799997,0.00106197292,0.0081909879799993,6.304116e-06,0.003297388117,MD
train_612,0.005627548482,0.0030908124509998,0.0027402146999999,0.0038997879459999,0.0026338944309998,0.000128219624,0.000580475897,0.00125495407,0.0085582945439998,0.0011319688199998,0.0088212647299994,1.8004140000000002e-05,0.003196323488,MD
train_613,0.0063906373199999,0.0033774834399998,0.00263661084,0.0036764058299998,0.002877596597,0.000153674503,0.0006200866879998999,0.0010422944719999999,0.0079740219199998,0.00115958081,0.007858299349999799,2.7189908e-05,0.0033207178109999,MD
train_617,0.0059232313399997,0.00330126651,0.00223538345,0.0044344793939999,0.0034964184769996,0.00021822640999999998,0.000600883995,0.0015903099000000001,0.0080846158499997,0.0012211174,0.00666879687,4.20348e-05,0.003012901985,H
train_618,0.0061121307409999,0.0027249317800000002,0.0025648680999999997,0.0024859994299998,0.0033340002999999,7.5509313e-05,0.00041037428,0.00118186507,0.0078145063699997,0.0008603982,0.0081839465199996,2.73394e-06,0.0024762484199997,H
train_619,0.0067889123259997,0.00260813441,0.00262574799,0.0032379615339999,0.0037417059799996,0.000140205459,0.00036122279999999997,0.00120447268,0.0082994613999999,0.00094766952,0.0092714584999997,1.6156798999999998e-05,0.0033145578879998,H
train_620,0.0064404966469997,0.0027404697659997,0.0027256884999999997,0.0028474066359999,0.003021083113,0.00014211069000000001,0.00063895089,0.001133006069,0.0074890834429997,0.000815966,0.0090028944799998,1.1719699999999999e-05,0.0025605449629999,H
train_621,0.0066115170399994,0.0023672783499999,0.0032905788799999,0.0024295808299999,0.00254218671,4.032723e-05,0.00058754334,0.0014957564199999,0.0075819506199997,0.0007895604299999,0.0092538109799996,3.20779e-07,0.0022296490099999997,H
train_622,0.005927924819,0.002353552486,0.0025136564999999,0.0022924136099999,0.0026791613999998,5.943151e-05,0.0006562657,0.00093995702,0.0061635648599999,0.00070385667,0.0081870692099997,2.02942e-06,0.0022271557239999,H
train_623,0.0057327011589999,0.0031310144399998,0.0029132626,0.003031107125,0.0018987074799999,5.818716e-05,0.00037241921,0.00105208247,0.0077219040899999,0.0010528114,0.0098673574999996,5.5539300000000005e-05,0.0030657609499998,MD
train_624,0.0078520180999995,0.0041812925099995,0.0023062607899998,0.0070787883709999,0.0062381497599996,0.000499839295,0.0007806749000000001,0.0019544146999999,0.0095508197599997,0.0014765703999999999,0.0077639653799996,0.0001228166,0.0043101528599995996,MD
train_625,0.0070664915399999,0.0030380099699998,0.0030593164699999,0.0041225660029998,0.0032807418759998,0.00015744401,0.000687728556,0.0012775393999999,0.0095001596969999,0.00110775688,0.0093981899899997,3.303049e-05,0.0037066922749998,MD
train_631,0.0068819969299997,0.0034329586569999,0.0029844448999999,0.003431779499,0.0033401733919998,8.2864763e-05,0.00036655499,0.0012707647099999,0.0085151472339997,0.0010841603409998,0.0103955690899994,7.621080000000001e-06,0.003929270507,MD
train_639,0.0069178713599997,0.0031008893599999,0.0029472272999999,0.003044767474,0.00330658052,6.498638e-05,0.0004483530699999,0.00108744075,0.0080239025799997,0.00097863582,0.0094032176699998,7.99841e-06,0.0036743286299996997,MD
train_640,0.00692010374,0.00327153226,0.0032934539999998997,0.00342828494,0.0027837651699998,8.954329500000001e-05,0.00044517807,0.00133187526,0.0091579621499996,0.0010581855999999,0.0098163651699995,1.5531400000000002e-05,0.0035911049299999,MD
train_641,0.0056899057299998,0.00313273102,0.0039198317,0.0026397154849999,0.0015790389899997001,4.73787e-05,0.00076086522,0.000727116329,0.0080159204099996,0.000589211058,0.0093608250199997,7.070195e-06,0.0037234670709998,MD
train_642,0.00583252858,0.0030898376299998,0.0036660149,0.00275248994,0.0019509945000000001,5.030535e-05,0.0008337969700000001,0.00078599236,0.0080476488,0.000613633,0.0092400469999998,1.5587100000000002e-05,0.0037108630699998,MD
train_643,0.0061476046599998,0.0027352968299999,0.0029173503999999,0.0024151219699998,0.0022624875899998,3.4617639999999995e-05,0.0005002048,0.0007756550999999001,0.0072602181699997995,0.0006997336899999,0.0093386558399996,7.282919999999999e-06,0.0032101273899998,MD
train_644,0.0059607194709999,0.0030654019599998,0.0030237326,0.0025813784599998998,0.002354969577,3.588415e-05,0.0004511198,0.000825826102,0.0071934941999998,0.00070297229,0.00929922872,6.84842e-06,0.00348513136,MD
train_649,0.0055365744699999,0.0031253034799999,0.0037236011999999,0.0026956915149999,0.0016772674399998,3.687427e-05,0.00042957837,0.00059848478,0.0077284267099996,0.00051814473,0.008841974389999301,7.86271e-06,0.003914535475,MD
train_665,0.00764139077,0.005847912968,0.00358661195,0.005549791167,0.00433162508,0.00022281861699999998,0.001277430825,0.00115170568,0.010380371842,0.00246310661,0.01234561527,2.1730704e-05,0.003765247347,H
train_666,0.0085010503,0.005080304303,0.00390308318,0.0070003735921,0.002361499179,0.000347652353,0.0012508479669999998,0.00199420344,0.013970904627,0.002019736949,0.0110750191,0.00013498592000000002,0.003723322434,H
train_667,0.00654058015,0.003579207361,0.00239934216,0.003938952431,0.00351932456,0.00018179109,0.000895880123,0.00111577256,0.008169663683,0.00131961918,0.0105176194,1.903465e-05,0.004220816813,H
train_668,0.006545769998,0.00346324564,0.002655125299,0.0038535337300000003,0.00326871992,0.00019598071799999998,0.00040142819,0.00129506666,0.008401055062,0.00128618715,0.00885321729,2.81151e-05,0.00333061035,H
train_669,0.00722858047,0.00423719102,0.0031947209900000002,0.00413666725,0.002909115693,0.00011299808,0.0005271206,0.00156475761,0.01020348027,0.00134424663,0.01072850675,1.92807e-05,0.00391928429,H
train_670,0.00853346356,0.004330539013,0.00281839346,0.005322782536,0.00483733145,0.00031897367,0.00063654309,0.0014793873499999999,0.009692190542,0.00148237484,0.01067515274,6.0125563e-05,0.00404780496,H
train_671,0.0083748641,0.00459109018,0.0033209705,0.00415570743,0.00327801955,0.0001671039,0.00045731234,0.0017382495,0.010870370439999999,0.0014610410600000001,0.01124019538,1.90198e-05,0.00441495425,H
